pubchem_CID,IUPAC Name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121
137353,"3-ethyl-3-[4-(hydroxyamino)phenyl]piperidine-2,6-dione  ",11811.0,3269.023,4312.0,4332.0,9049.0,6023.0,1951.709,4465.275,13774.0,2049.438,6626.0,6147.0,5184.0,5142.773,7648.0,19288.0,8566.0,4549.0,14450.0,1375.62,3208.0,4594.0,2775.854,1322.63,5589.0,2328.306,4572.0,5900.0,3145.0,1467.952,1338.275,538.2292,2059.88,3203.77,6734.0,9198.0,36202.0,823.6602,345.8965,2542.452,5904.0,7815.0,614.4124,3542.627,7267.0,27.96803,3601.0,2472.358,2181.219,2200.89,1335.744,1724.107,2508.388,1478.566,2967.0,11112.0,1994.835,1931.537,12579.0,12971.0,8104.0,7371.0,6756.0,2505.616,3147.0,1490.124,13236.0,26016.0,3421.0,3016.0,2368.937,1174.921,3709.0,38355.0,3997.0,2291.023,8912.776134,9148.0,8912.776134,22.36682,1475.002,80459.0,521.7326,2065.731,20405.0,3691.181,3204.0,1137.04,37122.09,5306.0,4880.0,17832.0,6517.0,8906.0,10600.0,4227.949,5278.0,7869.0,7448.0,10605.0,11192.0,5499.0,5515.0,8847.834,3723.0,9916.0,3768.754,4307.0,5830.0,8467.0,3155.928,6588.0,8432.0,3490.0,3986.0,9280.0,11369.0,6584.0,9009.0,4482.816,7581.0
558880,"(5-oxooxolan-2-yl)methyl 3,5-dinitrobenzoate  ",12919.82,4400.186,9799.0,16626.0,6507.0,18523.0,8777.0,13918.68,12766.0,26098.0,37069.0,9933.842,9685.0,9855.0,6890.742,22314.0,56934.0,15107.0,40122.0,2719.356,2452.062,4225.0,5532.0,5601.0,5111.0,3742.0,10363.0,13145.0,1454.477,273.3806,7437.0,8189.0,458.3836,2105.855,5205.896,11503.0,44950.0,2790.0,5848.0,5242.0,38551.0,7241.234,10425.0,2384.546,34660.0,5410.0,37503.0,7242.0,96.29506,4792.0,2947.906,987.3841,1648.663,4803.291,3862.388,11404.0,26277.0,17720.0,7972.0,17548.0,9962.991,5954.656,15634.0,23438.0,5154.942,2414.905,10078.92,19909.0,3985.0,2440.679,8806.0,4954.325,14827.0,12670.0,6324.0,1475.703,4690.0,11728.0,5176.0,9861.0,5335.22,4074.016,4446.0,7288.0,2598.0,3906.0,8673.0,8276.0,5488.001,23075.0,4211.416,3504.724,30008.0,21753.0,9127.0,4217.0,14799.0,27047.0,33857.0,18580.0,59609.0,24939.0,3738.0,11694.0,22392.0,3255.21,9599.0,3412.0,2069.144,4044.0,4296.294,10087.0,2417.714,5067.0,14925.0,19115.0,2676.757,7486.037,12921.0,5309.0,3795.0
73219,"3,5-ditert-butyl-4-hydroxybenzaldehyde  ",33519.0,47186.0,28128.0,77844.0,16308.0,15127.0,8983.0,29955.0,11495.0,5907.0,3041.171,7379.0,15368.0,4813.281,45845.0,9132.466,12801.0,37574.0,7602.0,14387.0,8178.0,8081.0,19930.0,5803.0,9308.0,3029.0,1006.563,5030.0,14713.0,57056.0,6842.0,1824.088,11354.64,2532.0,11287.0,2415.154,6280.0,3858.0,5497.0,14677.0,8043.0,21874.04,7447.811,13415.0,2097.07,25495.0,7611.0,12553.0,26895.0,6994.0,15134.0,4896.0,11998.0,11512.0,14428.0,36693.0,19388.0,5052.0,14651.88,9123.0,13250.0,3727.563,7352.0,14655.0,90006.42,13453.0,31122.0,2819.672,7017.0,17938.0,9025.0,7169.0,6547.0,3538.0,2328.334,1857.297,6684.0,3901.0,5135.0,10469.0,13432.0,11165.0,11764.0,6551.0,4145.0,18063.0,6148.0,5645.0,9947.0,13238.0,9262.0,19845.06,17969.0,5247.0,22266.0,5015.0,14012.0,23368.0,8667.0,33323.0,17584.0,12302.0,10597.0,19120.0,3336.128,2471.84,5895.0,9799.0,6152.0,4009.0,4051.0,4591.0,5685.0,5054.0,6094.931,8374.0,23624.63,16820.0,14044.0,7731.0,8326.0
141033,"3,6,6-trimethylcyclohex-2-en-1-one  ",26240.99,32775.0,50640.21,25882.0,15814.0,24067.0,20777.0,64656.12,32850.0,14475.0,16574.0,28082.0,36055.0,13392.0,34689.0,15085.0,26462.0,51472.0,18749.0,27580.09,24043.0,15038.0,23520.0,22603.0,9553.0,8177.0,26361.65,10880.0,17670.0,5009.0,7800.0,12347.0,26006.0,10450.0,13130.0,30818.0,19186.0,13373.0,18766.0,22702.0,23216.0,37093.08,13874.0,14601.0,16636.0,4694.071,8866.0,26423.0,5540.0,9037.0,20797.0,14450.0,13092.0,12527.0,16442.0,60568.0,15173.0,33742.0,18441.0,27196.0,9756.0,20452.89,31040.0,52309.0,20272.0,31706.7,23656.0,16442.0,7023.0,8898.0,4809.0,11527.0,19764.0,10000.0,11770.0,4136.0,11497.0,11940.0,19083.0,48479.0,28130.0,46954.0,44670.0,8684.0,7537.0,23621.0,4896.0,11276.0,26351.98,18320.0,21623.0,13700.61,33544.0,26291.0,30189.0,11573.0,16232.0,25383.0,16116.0,30906.0,42436.89,95524.0,13885.0,21741.0,11328.0,5533.039,23014.0,7853.0,10481.0,17664.0,6508.0,18274.0,19792.0,10418.0,9777.0,41555.0,31282.0,17677.0,20183.0,10508.0,7420.0
91731726,(4-trimethylsilyloxybenzoyl) 4-trimethylsilyloxybenzoate  ,114490.9,106667.0,87147.62,105337.5,201136.0,143917.0,105629.0,90116.0,197533.0,74245.81,147663.9,107057.9,173351.0,487811.0,131226.0,148454.7,192764.0,118855.0,159947.0,74293.0,62599.0,90157.0,56021.16,2332.501,108391.8,53541.0,107475.7,74561.0,156027.7,84399.0,61004.0,56606.0,76648.0,144066.3,132708.5,104620.0,308210.0,88902.73,103960.9,106243.7,150011.9,123383.0,103850.0,138218.0,140992.0,583.2982,143645.0,72214.0,86457.62,83213.0,55886.15,83271.03,87204.0,4880.442,75656.0,97806.25,115783.0,73000.0,104967.0,196430.0,150287.0,239671.0,151197.0,103296.0,3657.023,95691.0,186859.0,89563.0,125145.0,98797.0,55428.0,70345.0,98631.0,308173.0,103994.0,90069.0,46886.0,66620.0,79434.0,104836.0,68147.0,285291.0,90922.0,92856.0,162647.0,64302.0,84793.0,62524.0,153457.0,207885.0,82077.0,85991.0,190899.0,149185.0,152040.0,67791.0,59486.0,142171.0,130496.0,145409.0,163741.0,91726.0,177861.0,144183.0,82363.0,169966.0,84395.0,72373.0,128332.0,100810.0,313038.0,66741.0,110294.0,231172.0,69315.0,413475.0,172531.0,133600.0,258573.0,73436.0,100036.0
575987,5H-cyclopenta[b]pyridine  ,76688.0,113125.0,165791.0,270198.0,37209.0,1140179.0,382841.0,100952.0,1315293.0,1407083.0,258642.0,375165.0,2238.305,14561.0,186416.0,53186.0,2893.707,4235.672,385247.0,152201.0,274863.0,739616.0,58696.0,101079.0,75751.0,233226.0,1657.269,81398.0,66274.0,238565.0,49159.0,695811.0,38093.0,612970.0,516965.0,1854095.0,914.785,1849882.0,24753.0,60969.0,5043127.0,458192.0,127234.0,8477.0,8593.508,26778.92,1010190.0,150332.0,100528.0,116646.0,155251.0,242927.8,253191.0,704386.0,260239.0,572654.0,1137426.0,9175372.0,110623.0,6438842.0,165008.0,117982.0,361885.0,406676.0,129983.0,160308.7,394228.0,177396.0,45834.0,391775.0,425983.0,621662.0,399137.0,217362.0,220844.0,2881.212,93932.0,2238.625,501039.0,271641.0,2978395.0,233116.0,773907.0,433074.0,785066.0,1238661.0,135.9717,157551.0,496072.0,368285.0,659660.0,43946.36,176007.0,13086.0,2359741.0,38599.0,1192004.0,21835.0,798115.0,183567.0,201236.0,1552724.0,80957.0,1688159.0,494.6923,614.2554,112875.0,19453.0,167820.0,229072.2,572008.0,219704.0,123970.0,70051.0,1070.462,1781867.0,1524.753,2332.448,810220.0,328939.0,377552.0
7410,1-phenylethanone  ,270493.1,457904.0,469350.0,477633.0,371541.0,416492.0,394663.0,287576.0,781447.0,219370.0,691871.0,864819.0,788955.0,452944.0,391287.0,386539.0,393644.0,244493.0,744747.0,195698.0,189480.0,158580.6,287065.0,236382.8,102061.8,700029.0,473050.0,422194.0,407471.0,563743.0,103322.0,314275.0,290309.0,938074.0,385571.0,785287.0,223532.7,657840.0,467372.0,215896.0,404473.0,451235.0,725993.0,1013537.0,648329.0,701.1515,206304.0,620455.0,404561.0,231286.0,523774.0,679956.0,197145.0,336265.0,506391.0,829493.0,247770.0,608236.0,293402.0,925267.0,589239.0,1184005.0,1097132.0,705480.0,400238.6,960358.0,690023.0,503196.0,1028732.0,352978.0,168822.0,539829.0,371824.4,674480.0,259363.0,504946.0,269722.0,250017.0,922682.0,759550.0,492297.0,725973.0,798670.0,398356.0,232218.0,330683.0,198264.0,767353.0,1077318.0,433464.0,356219.0,557637.0,491855.0,1015753.0,523991.0,616347.0,611065.0,819388.0,572592.0,1085280.0,622689.0,549197.0,1603935.0,894461.0,541331.0,433284.0,520657.0,357864.0,1204250.0,953267.0,211296.0,485977.0,403536.0,208979.0,381025.0,634061.0,604308.0,413397.0,347425.2,283274.0,562741.0
91713521,1-O-butyl 6-O-propan-2-yl hexanedioate  ,7372.978,6037.228,7282.927,5041.0,10133.0,149599.0,7255.0,32495.92,10277.0,14485.0,29324.0,5118.093,5297.0,13676.0,8842.735,9398.0,19350.0,18512.0,4668.696,6355.0,12553.0,7401.0,14164.0,7807.198,11415.77,10169.0,6950.0,6814.0,2000.988,7133.0,8928.0,3264.0,4483.0,3708.0,14807.44,10479.0,7319.0,8726.0,4132.0,24750.0,3913.909,25348.0,20130.0,21586.0,10936.0,7190.0,15804.0,18697.0,5242.0,18773.0,6870.0,35826.0,13095.0,22235.0,10608.0,6241.62,38327.0,29115.0,17140.0,10342.0,10387.0,6077.39,10507.0,19590.0,7191.0,15254.13,13206.84,13472.0,7818.0,7674.0,9948.0,6007.771,191777.0,13074.0,6239.0,1727.939,10300.0,6244.0,17367.0,25022.0,22303.24,10180.0,8932.0,8668.0,29891.0,27320.0,8768.0,14135.0,6823.0,2707.0,4987.0,11097.0,26098.0,14673.0,7236.0,18509.0,7076.303,11078.0,26800.0,199828.0,31211.0,31344.0,14119.0,8353.0,9694.0,2828.304,22988.0,8209.0,4349.0,16012.0,12302.0,7246.0,11681.0,5989.0,19794.0,38259.0,29150.0,5458.0,12007.0,6100.0,16654.0
1303,2-hydroxy-2-phenylpropanoic acid  ,510230.0,742059.0,1447991.0,825122.0,227185.8,474362.0,214170.8,1565351.0,579830.0,37277.0,164834.0,556722.0,607858.0,86295.0,119365.0,479055.8,439923.0,1279317.0,535358.0,1072753.0,1397398.0,164602.6,528345.0,215114.0,54051.0,173045.0,351841.0,217189.0,518607.0,439861.0,231788.0,107505.0,759021.0,620557.0,535191.0,68202.0,60618.0,439045.0,367260.0,61903.0,661040.0,1284964.0,447680.0,668666.0,47695.0,401016.7,54221.0,530081.0,305332.0,133033.0,567502.0,475874.0,52932.0,164707.0,909276.0,475450.0,539572.6,511883.0,549776.0,437476.5,293560.3,1221188.0,381992.5,493739.0,692281.0,776479.0,994063.0,646276.0,456966.0,377197.5,169908.0,178225.0,906401.0,775218.0,229049.0,255255.2,243113.4,335843.0,287491.0,332498.0,480730.0,366356.0,1121120.0,65738.86,309557.0,164419.0,99377.0,555303.0,3023999.0,510411.0,460028.0,181623.0,154703.0,409263.0,772716.1,311794.0,359652.0,389411.6,378953.0,479770.6,324261.6,171838.0,664602.0,887726.0,170951.4,588326.0,322373.0,184350.0,683324.0,613159.0,144409.7,349406.2,987046.0,157847.0,286389.0,181597.0,357513.0,484211.0,527230.3,315832.0,370788.0
9231,azulene ,32939.0,36460.0,37787.0,34470.0,65701.0,41378.0,38083.0,54658.0,40318.0,38578.0,54059.0,46032.0,46155.0,28395.0,50329.0,38814.0,42084.0,42337.0,36667.0,30278.0,30599.0,25038.0,27440.0,23733.0,22817.0,52750.0,27056.0,25780.0,37687.0,50075.0,16094.0,22054.0,25643.0,47420.18,39545.0,37783.0,28482.0,55982.0,33322.0,37570.0,36124.0,43793.54,81075.0,92326.0,78348.0,1419.752,29149.0,39278.0,37394.0,40192.0,33200.0,27929.0,23626.0,45744.0,76360.0,118282.0,115627.0,127003.0,90930.0,82358.0,39059.0,36281.0,35415.0,125845.0,173802.0,40608.0,40073.0,80864.0,71295.0,24921.0,22438.0,65536.0,121321.0,88326.0,53534.0,13146.0,72878.0,39743.0,104878.0,118730.0,103379.0,31529.0,128202.0,55550.0,29342.0,68114.0,44560.0,91429.0,40547.28,58321.0,68536.0,40488.0,83379.0,40091.0,85596.0,96125.0,77644.0,71368.0,34086.0,118708.0,98954.0,100603.0,119661.0,135693.0,60846.0,75917.0,72041.0,59182.0,69124.0,87129.0,33798.0,70421.0,109307.0,54834.0,67979.0,96891.0,116027.0,46039.0,88274.0,22688.0,24594.0
240,benzaldehyde  ,203402.0,431636.0,228035.0,257445.7,81001.0,266680.9,285571.0,237405.0,519234.0,81044.0,146169.0,656010.0,616304.0,62963.0,139289.0,183634.0,267248.0,209721.0,634725.0,154013.0,164343.0,188935.0,228795.0,4683.354,40002.0,180970.0,309021.0,465496.0,244666.0,151173.0,57104.21,105919.0,351477.0,289498.0,183408.0,96785.0,109389.0,165693.0,444766.0,115570.0,324658.0,389838.0,203128.0,183629.0,266646.0,2163.233,159439.0,605081.4,177399.0,45982.0,341431.0,446821.0,76288.0,3326.821,2802.814,7797.907,69738.99,203837.0,192471.0,347374.0,259741.0,432054.0,747076.0,251569.0,4118.359,252586.0,334736.0,145154.0,288841.0,184403.0,81692.0,150937.8,89219.0,138756.0,81602.0,234455.0,100841.9,191767.0,225053.0,279896.0,161894.0,284809.0,232180.0,103620.0,103606.0,76543.0,95157.0,184204.0,377455.9,8737.307,98685.0,359614.0,265867.5,414590.0,176276.0,263256.0,119440.0,286940.0,211227.0,502203.0,288204.0,166942.0,574659.0,227115.0,201462.0,214437.0,166081.0,64467.0,464200.0,255101.0,94647.0,139317.0,121274.0,64379.0,111810.0,163152.0,169027.0,374078.0,132927.0,169031.0,273477.0
7602,"1,3,5-triethylbenzene  ",22357.0,16139.0,16877.16,20513.0,12376.0,15491.0,10202.0,15838.95,22539.0,11499.0,45214.0,8383.557,21453.0,25592.41,18788.0,23215.0,22438.0,14514.0,20332.0,20855.0,30437.0,11211.31,23479.0,5071.0,50039.0,34470.0,17743.0,16506.0,46182.0,24781.0,6885.01,11723.94,18328.0,8776.0,24633.0,14542.0,22373.91,9758.0,6231.374,39682.0,35997.0,19801.46,26669.0,22101.0,60542.0,21283.0,32232.0,33514.0,29624.0,12721.0,4574.0,14802.0,22792.0,7423.618,7851.108,19864.0,39284.0,10983.0,11055.0,21951.21,26349.0,62773.0,14948.0,11393.79,16147.72,48683.0,33411.79,14993.0,13117.54,58945.0,9397.0,8462.047,69725.0,28761.68,23137.0,20490.0,3445.0,17534.0,9674.0,29185.96,7954.0,21718.0,26103.0,9187.0,27949.17,28266.0,11916.0,15281.0,16345.59,63081.0,5105.0,21386.0,23587.0,32227.0,25198.0,5705.0,10685.0,15172.0,13410.0,15254.0,23392.0,35323.0,52199.0,19469.0,3788.056,25642.25,5442.0,30830.0,29677.0,46205.0,23506.67,19589.0,62069.0,34764.01,20279.0,75879.0,48917.0,16781.0,51873.0,19291.0,9434.695
12160,1-ethyl-4-methylbenzene,18000.0,29551.0,21170.0,14134.0,18789.0,27353.0,11269.0,12229.0,8818.0,9775.0,17795.0,421613.8,447536.1,4408.0,12558.0,11896.0,209856.9,15029.0,43784.71,5944.0,7008.0,8049.0,8429.0,4997.264,7349.0,12152.0,11999.0,10290.0,14115.2,11522.0,3159.0,9834.0,8486.0,223929.8,12152.0,21773.0,11351.0,10655.0,13975.0,11412.0,15043.0,13881.0,14021.0,16588.0,26158.0,52.64231,14957.0,18050.0,11158.0,9903.0,9389.0,11185.0,12334.0,110834.0,144672.0,292141.1,8060.0,13308.0,16215.0,200517.3,12307.0,326039.8,10386.0,191533.7,3930.079,22341.0,14168.0,10144.0,11242.0,108215.8,7611.0,17392.0,16416.0,11755.0,4118.0,188421.6,7741.0,19385.0,16012.0,13335.0,12350.0,13711.38,11126.0,12261.0,9069.0,10636.0,16026.0,145431.3,20518.0,10875.0,4704.0,10120.0,8038.0,18820.0,6209.0,9650.0,7895.0,7451.0,5749.0,11464.0,9358.0,6759.0,10043.0,10791.0,6409.0,5254.0,7099.0,8931.0,7465.0,10673.0,9017.0,8844.0,8180.0,6046.0,4314.0,9637.0,11250.0,8954.0,8975.0,3822.0,4996.0
998,2-phenylacetaldehyde,8505.0,19096.0,6082.0,9815.0,2621.0,3786.0,5035.0,6336.0,9877.0,3491.0,8838.0,8984.0,8303.0,5073.0,6856.0,4266.0,2205.973,17855.0,4784.0,4411.0,6024.049,6928.0,4944.0,458.4592,1337.342,14002.0,5255.0,3744.655,6417.0,22248.0,1343.84,4770.0,12858.0,11593.0,6405.0,8148.0,2704.0,7443.0,2797.618,4889.0,4660.0,10410.0,7400.0,12866.0,7517.0,35745.75,4008.426,7229.0,19306.0,2494.42,13413.0,13531.0,2743.0,8377.852,18997.0,21812.0,5811.807,9065.0,4598.0,7954.0,7506.0,19067.0,11785.0,9185.0,327.2896,6554.0,17739.0,5390.0,6704.0,4893.0,3961.0,2851.005,6242.0,3553.0,5912.0,8008.0,5052.0,3664.0,3994.0,9836.0,20516.0,20730.0,19169.0,9086.0,4062.0,4561.0,4525.0,3579.0,18693.0,7194.0,2674.0,8795.0,4958.0,10753.12,9536.0,8746.0,3275.0,10451.0,7716.0,11893.0,6821.0,13770.0,20503.0,8293.0,832.2071,3143.0,9724.0,3275.734,7052.0,4147.0,3055.42,2094.231,6591.0,1436.816,2089.92,10733.0,8916.604,12235.0,7225.0,2514.0,7031.0
12053,2-phenylpropan-2-ol,3084820.0,5764204.0,5694774.0,6763523.0,2360428.0,4168952.0,1855372.0,3834201.0,6225743.0,746631.0,3375532.0,8624332.0,4049640.0,1703678.0,1344945.0,3578083.0,1960034.0,2985785.0,6372414.0,3168793.0,2047046.0,1396348.0,2987779.0,3328009.0,296117.0,4102205.0,3554729.0,2822158.0,5093464.0,5264557.0,1360741.0,1474826.0,2784528.0,7055413.0,2534713.0,3657635.0,542601.1,3158509.0,4910726.0,608260.1,2964784.0,4626696.0,3954986.0,4787666.0,2155208.0,12293.3,635582.0,4450690.0,2858608.0,1115490.0,4900797.0,5327142.0,568329.0,2182348.0,4975350.0,3907025.0,2408380.0,4672726.0,2021839.0,3457698.0,1578985.0,8646185.0,4569499.0,4242153.0,4068166.0,7087416.0,4752876.0,3543388.0,6049024.0,1708923.0,870319.0,3499868.0,3098284.0,4253422.0,942865.0,4338404.0,1930080.0,1267800.0,3992925.0,3408330.0,3711652.0,4836808.0,6086686.0,1753168.0,1010050.0,2147387.0,1485644.0,4811081.0,7540286.0,1980695.0,2489237.0,2969018.0,1724042.0,4312767.0,4264262.0,3499222.0,3991402.0,4601758.0,1804463.0,6138831.0,3601383.0,3222404.0,6331252.0,5338040.0,3711668.0,3481570.0,3124018.0,1654782.0,5394619.0,4793934.0,1182406.0,3350202.0,3117800.0,1155932.0,1931368.0,2817794.0,3611370.0,2948591.0,3067374.0,1005132.0,2389784.0
7147,1-phenylpropan-1-ol,87788.13,162142.0,141013.0,84522.0,38297.0,77674.0,28522.0,88114.0,112670.0,22841.0,49127.0,175891.0,70156.41,21046.66,38554.0,59699.0,40993.0,51194.0,99676.0,60433.0,51388.0,32163.0,79966.0,62632.0,19616.0,48844.0,76684.39,75485.0,102547.0,46875.0,19791.0,39519.0,72945.0,44740.52,48907.0,34638.0,28951.0,46312.46,104845.0,50009.87,82804.0,116544.0,50362.0,53591.05,159066.0,13259.87,36078.0,112565.0,36936.36,26052.0,105986.0,88160.0,21846.0,16630.0,20949.5,40895.0,44977.0,44781.0,26492.88,54561.9,30131.0,114074.4,47291.0,27044.0,47756.0,95653.0,51674.0,28452.21,37892.51,50617.0,17022.0,33106.96,58515.0,37031.0,25053.38,46112.0,15067.0,25109.0,28143.0,60271.0,61121.0,29426.75,48261.0,18579.0,20268.0,28544.91,10413.0,35679.0,52501.0,51683.0,16022.0,48853.0,25717.36,31677.05,31383.0,35721.53,30276.76,54940.0,27577.0,48460.05,43143.0,34290.0,63415.28,63770.43,26370.0,81385.86,24444.0,42906.0,47482.26,83244.0,14319.0,38088.0,61744.0,14127.42,26849.0,95576.0,78250.0,26281.6,48869.0,27586.0,33839.0
637516,(1R)-1-phenylethanol,7710.176,18287.14,16142.0,14260.0,6422.0,7215.322,6074.0,17638.0,11557.0,3506.0,8723.785,18035.0,12447.0,2609.305,4015.831,7481.0,7125.542,13085.0,8208.612,11723.0,8847.0,3641.525,5921.0,3338.094,1273.152,9395.0,6273.0,5701.0,8271.0,10102.0,2443.282,5865.872,16845.0,18667.0,6790.0,5885.173,1886.331,9115.0,10427.0,3684.975,11047.0,11196.0,15910.0,11035.0,4123.35,1584.058,3196.333,15335.0,6054.0,3164.0,15507.0,13411.0,1951.937,8096.0,11700.0,14619.2,6878.0,18290.79,6161.0,10564.0,5761.0,32201.0,14652.0,11537.92,9286.0,18684.0,10938.0,10305.0,14911.17,5493.0,3022.42,9977.0,10750.0,7203.0,4494.0,11080.0,4308.0,3206.019,11888.0,10290.0,11804.0,8674.0,22926.0,4504.0,3499.0,4587.628,2409.335,7929.0,19912.0,5383.125,10673.0,5998.0,4271.495,14852.0,10549.0,10169.0,12901.0,14323.33,8688.0,19078.0,10339.2,8011.0,17333.0,21525.0,10057.0,7528.0,6630.0,3683.817,9742.0,11653.0,2113.392,9606.576,8005.0,5075.044,3017.567,10488.0,15860.0,7159.0,6712.846,4638.0,6587.599
103653,2-methylbutyl benzoate,14774.0,13107.0,11935.0,11878.0,13122.0,21696.0,5950.702,25429.0,20828.0,44973.0,4314.159,12592.0,14506.93,19605.0,47199.0,40177.0,35628.0,10288.0,12875.0,22995.0,1718.309,3803.0,3393.834,3473.876,2231.326,2158.694,9853.0,12495.0,3406.12,2602.16,4429.0,7612.0,1867.805,14353.0,18635.0,14456.0,33982.0,5766.0,6217.0,3176.716,14425.0,21772.0,3770.0,2938.0,3100.0,5378.0,3470.521,4258.496,1928.76,1944.864,4587.0,1246.742,2070.646,15892.0,16748.0,22199.0,9278.0,14841.0,7555.0,14916.0,15127.0,52114.0,12257.0,32075.0,40130.0,24721.0,24960.0,20256.0,4928.0,1749.348,12250.0,9715.0,5910.0,16779.0,7901.0,7840.0,4489.0,4272.0,6733.0,36578.0,16793.0,8501.0,2778.743,3226.0,1659.88,2144.836,2959.0,15942.0,17391.0,15651.0,9359.0,13881.0,10437.0,18066.0,19908.0,5212.0,7733.0,13497.88,16040.0,17844.0,15549.0,4137.518,4188.352,21916.0,10304.0,7483.0,3692.0,1775.764,11605.0,10725.0,9376.0,10353.0,9833.0,5020.417,2013.332,2979.801,8881.743,11709.28,3994.316,1440.837,3045.553
